ID	Language_ID	Parameter_ID	Form	Segments	BorrowedScore	Essential	Borrowability
39-16-34-1	39	16-340	hɔni-	h ɔ n i	0.0	False	0.269033674963
39-16-35-1	39	16-350	hɔni-	h ɔ n i	0.0	False	0.3046875
39-16-37-1	39	16-370	ʔɔt-	ʔ ɔ t	0.0	True	0.12915851272
39-16-38-1	39	16-380	kǝwǝg děh	k ǝ w ǝ g # d ě h	0.0	False	0.0625
39-16-39-1	39	16-390	papad-	p a p a d	0.0	False	0.140718562874
39-16-41-1	39	16-410	keytǝw-	k e j t ǝ w	0.0	False	0.109826589595
39-16-42-1	39	16-420	tǝwway-	t ǝ w + w a j	0.0	False	0.216165413534
39-16-44-1	39	16-440	hib’i-	h i b’ i	0.0	False	0.286956521739
39-16-45-1	39	16-450	hutbi-	h u t b i	0.0	False	0.116666666667
39-16-48-1	39	16-480	hãwɨg náw	h ã w ɨ g # n á w	0.0	False	0.325301204819
39-16-52-1	39	16-520	tɨhpɨ´b ʔĩh	t ɨ h p ɨ´ b # ʔ ĩ h	0.0	False	0.284638554217
39-16-53-1	39	16-530	ʔɔm-	ʔ ɔ m	0.0	False	0.120879120879
39-16-54-1	39	16-540	yɔ̃ʔɔ́m	j ɔ̃ ʔ ɔ́ m	0.0	False	0.358851674641
39-16-62-1	39	16-620	tuk-	t u k	0.0	False	0.123794212219
39-16-622-1	39	16-622	hid-	h i d	0.0	False	0.143369175627
39-16-66-1	39	16-660	tɨhɨ́tyɨʔ	t ɨ h ɨ́ t j ɨ ʔ	0.0	False	0.228571428571
39-16-67-1	39	16-670	tɨh-	t ɨ h	0.0	False	0.0943396226415
39-16-69-1	39	16-690	himɨhɨn-	h i m ɨ h ɨ n	0.0	False	0.342592592593
39-16-71-1	39	16-710	náw	n á w	0.0	True	0.107212475634
39-16-72-1	39	16-720	páy	p á j	0.0	False	0.0874558303887
39-16-73-1	39	16-730	dɔʔkěy	d ɔ ʔ k ě j	0.0	False	0.265695067265
39-16-76-1	39	16-760	hiyóʔ	h i j ó ʔ	0.0	False	0.423398328691
39-16-76-2	39	16-760	kúpa	k ú p a	1.0	False	0.423398328691
39-16-77-1	39	16-770	páy bɨʔ-	p á j # b ɨ ʔ	0.0	False	0.191066997519
39-16-79-1	39	16-790	hitamaʔ-	h i t a m a ʔ	0.0	False	0.196428571429
39-16-81-1	39	16-810	tuhúp	t u h ú p	0.0	False	0.217028380634
39-16-82-1	39	16-820	páy	p á j	0.0	False	0.249087591241
39-16-83-1	39	16-830	wɔy-	w ɔ j	0.0	False	0.28901734104
39-17-11-1	39	17-110	huphipãˇh	h u p + h i p ã ˇh	0.0	False	0.275061124694
39-17-14-1	39	17-140	hipãh-	h i p ã h	0.0	False	0.206131078224
39-17-15-1	39	17-150	hipãh-	h i p ã h	0.0	False	0.369897959184
39-17-16-1	39	17-160	hipãh-	h i p ã h	0.0	False	0.288348371911
39-17-17-1	39	17-170	hipãh-	h i p ã h	0.0	True	0.0666936135812
39-17-171-1	39	17-171	keyhipãh-	k e j h i p ã h	0.0	False	0.224696356275
39-17-172-1	39	17-172	hitæ̃ʔ-	h i t æ̃ ʔ	0.0	False	0.226744186047
39-17-18-1	39	17-180	bahad-	b a h a d	0.0	False	0.103346456693
39-17-19-1	39	17-190	hipãˇhteg	h i p ã ˇh t e g	0.0	False	0.493307839388
39-17-23-1	39	17-230	miŋ-	m i ŋ	0.0	False	0.160087719298
39-17-24-1	39	17-240	b’oy-	b’ o j	1.0	False	0.259637188209
39-17-242-1	39	17-242	b’oy-	b’ o j	1.0	False	0.42209631728
39-17-25-1	39	17-250	b’oy-	b’ o j	1.0	False	0.10251450677
39-17-26-1	39	17-260	b’ǒyopʔĩh	b’ ǒ j o p ʔ ĩ h	0.0	False	0.338888888889
39-17-27-1	39	17-270	b’ǒyopʔĩh	b’ ǒ j o p ʔ ĩ h	0.0	False	0.512931034483
39-17-28-1	39	17-280	b’ǒy mɔy	b’ ǒ j # m ɔ j	0.0	False	0.690273037543
39-17-31-1	39	17-310	hipãh-	h i p ã h	0.0	False	0.137665198238
39-17-32-1	39	17-320	himɨhɨn-	h i m ɨ h ɨ n	0.0	False	0.0708661417323
39-17-37-1	39	17-370	tɨhɨ́tyɨʔ	t ɨ h ɨ́ t j ɨ ʔ	0.0	False	0.325379609544
39-17-38-1	39	17-380	tɔ̃h-	t ɔ̃ h	0.0	False	0.283783783784
39-17-41-1	39	17-410	wɨʔhamd’ə̌hteg	w ɨ ʔ + h a m d’ ə̌ h t e g	0.0	False	0.445269016698
39-17-42-1	39	17-420	hicéʔ	h i c é ʔ	0.0	False	0.491183879093
39-17-441-1	39	17-441	ʔɨdcud-	ʔ ɨ d c u d	0.0	False	0.362068965517
39-17-45-1	39	17-450	tǔk	t ǔ k	0.0	False	0.289090909091
39-17-47-1	39	17-470	hamhũynɨ́h	h a m + h ũ j n ɨ́ h	0.0	False	0.25
39-17-48-1	39	17-480	-key-	k e j	0.0	False	0.353535353535
39-17-52-1	39	17-520	keyóʔ	k e j ó ʔ	0.0	False	0.354368932039
39-17-53-1	39	17-530	-tæn	t æ n	0.0	False	0.162295081967
39-17-54-1	39	17-540	ʔó	ʔ ó	1.0	False	0.39175257732
39-17-55-1	39	17-550	hə̌ʔ	h ə̌ ʔ	0.0	False	0.136363636364
39-17-56-1	39	17-560	-nɨ́h	n ɨ́ h	0.0	False	0.159090909091
39-17-61-1	39	17-610	hɨ̃p	h ɨ̃ p	0.0	False	0.0204280155642
39-17-62-1	39	17-620	hɨ̃ʔap	h ɨ̃ ʔ a p	0.0	False	0.0608108108108
39-17-63-1	39	17-630	hɨ̃m’ǽ	h ɨ̃ m’ ǽ	0.0	False	0.0541666666667
39-17-64-1	39	17-640	hɨ̃n’ɨ̌h	h ɨ̃ n’ ɨ̌ h	0.0	True	0.0292397660819
39-17-65-1	39	17-650	hɨ̃m’ǽ	h ɨ̃ m’ ǽ	0.0	False	0.0473684210526
39-17-66-1	39	17-660	hɨ̃cóʔ	h ɨ̃ c ó ʔ	0.0	False	0.00263157894737
39-17-66-2	39	17-660	hɨ̃kán	h ɨ̃ k á n	0.0	False	0.00263157894737
39-17-67-1	39	17-670	hɨ̃p	h ɨ̃ p	0.0	False	0.0059880239521
39-17-68-1	39	17-680	ʔǔy	ʔ ǔ j	0.0	True	0.0323741007194
39-17-69-1	39	17-690	hɨnɨykeyóʔ	h ɨ n ɨ j k e j ó ʔ	0.0	False	0.0051724137931
39-18-11-1	39	18-110	ʔɨ́d	ʔ ɨ́ d	0.0	False	0.265171503958
39-18-12-1	39	18-120	yamhĩdɔʔ-	j a m + h ĩ d ɔ ʔ	0.0	False	0.056420233463
39-18-13-1	39	18-130	kaw-	k a w	0.0	False	0.104651162791
39-18-15-1	39	18-150	ʔɨdcacay-	ʔ ɨ d c a c a j	0.0	False	0.157894736842
39-18-16-1	39	18-160	ʔɨʔɨd-	ʔ ɨ ʔ ɨ d	0.0	False	0.0945945945946
39-18-17-1	39	18-170	wiç-	w i ç	0.75	False	0.142105263158
39-18-17-2	39	18-170	wɔ̃c-	w ɔ̃ c	0.0	False	0.142105263158
39-18-18-1	39	18-180	pĩk-	p ĩ k	0.0	False	0.184397163121
39-18-19-1	39	18-190	ʔɔt-	ʔ ɔ t	0.0	False	0.0379746835443
39-18-21-1	39	18-210	ʔɨd-	ʔ ɨ d	0.0	False	0.0925373134328
39-18-211-1	39	18-211	kukuʔ-	k u k u ʔ	1.0	False	0.126373626374
39-18-211-2	39	18-211	w’ãʔw’ãʔ-	w’ ã ʔ + w’ ã ʔ	0.0	False	0.126373626374
39-18-22-1	39	18-220	nɔ-	n ɔ	0.0	True	0.0277264325323
39-18-221-1	39	18-221	pɨnɨŋ-	p ɨ n ɨ ŋ	0.0	False	0.137855579869
39-18-222-1	39	18-222	ʔɨ́d	ʔ ɨ́ d	0.0	False	0.335784313725
39-18-24-1	39	18-240	ʔɨ́d	ʔ ɨ́ d	0.0	False	0.306818181818
39-18-26-1	39	18-260	ʔɨ́d	ʔ ɨ́ d	0.0	False	0.2542997543
39-18-28-1	39	18-280	hǎt	h ǎ t	0.0	True	0.0852272727273
39-18-31-1	39	18-310	ʔihkey-	ʔ i h k e j	0.0	False	0.131632653061
39-18-32-1	39	18-320	g’ætd’oʔ-	g’ æ t d’ o ʔ	0.0	False	0.216300940439
39-18-35-1	39	18-350	ʔih-	ʔ i h	0.0	False	0.0913043478261
39-18-38-1	39	18-380	yæ̃hnɨ́h	j æ̃ h n ɨ́ h	0.0	False	0.322207084469
39-18-39-1	39	18-390	tǝw-	t ǝ w	0.0	False	0.166666666667
39-18-41-1	39	18-410	ʔey-	ʔ e j	0.0	False	0.109669811321
39-18-42-1	39	18-420	hǎt ʔey-	h ǎ t # ʔ e j	0.0	False	0.0801526717557
39-18-51-1	39	18-510	hɨʔ-	h ɨ ʔ	0.0	False	0.288747346072
39-18-52-1	39	18-520	cug’æ̌t key-	c u g’ æ̌ t # k e j	0.0	False	0.433544303797
39-18-52-2	39	18-520	de-	d e	1.0	False	0.433544303797
39-18-56-1	39	18-560	cug’æ̌t	c u g’ æ̌ t	0.0	False	0.719524617997
39-18-57-1	39	18-570	dápi	d á p i	1.0	False	0.726804123711
39-18-61-1	39	18-610	cug’æ̌t	c u g’ æ̌ t	0.0	False	0.62179685088
39-18-71-1	39	18-710	pĩˇhteg	p ĩ ˇh t e g	0.0	False	0.332608695652
39-18-72-1	39	18-720	mætb’ɔ́k	m æ t b’ ɔ́ k	0.0	False	0.394444444444
39-18-73-1	39	18-730	mǔc	m ǔ c	0.0	False	0.46837944664
39-18-74-1	39	18-740	tǎj	t ǎ ɟ	0.0	False	0.19696969697
39-19-11-1	39	19-110	j’áh	ɟ’ á h	0.0	False	0.480088495575
39-19-15-1	39	19-150	hayám	h a j á m	0.0	False	0.467567567568
39-19-16-1	39	19-160	hayám	h a j á m	0.0	False	0.288718929254
39-19-17-1	39	19-170	tǎʔ	t ǎ ʔ	0.0	False	0.433012583272
39-19-23-1	39	19-230	tæ̃ˇhd’ǝh	t æ̃ ˇh d’ ǝ h	0.0	False	0.448936170213
39-19-24-1	39	19-240	kapitã´w	k a p i t ã´ w	1.0	False	0.344481180061
39-19-24-2	39	19-240	yɔʔɔ̌mʔĩh	j ɔ ʔ ɔ̌ m ʔ ĩ h	0.0	False	0.344481180061
39-19-25-1	39	19-250	cǒhteg	c ǒ h t e g	0.0	False	0.244565217391
39-19-43-1	39	19-430	hũˇh	h ũ ˇh	0.0	False	0.355769230769
39-19-45-1	39	19-450	yæ̃h-	j æ̃ h	0.0	False	0.421532846715
39-19-47-1	39	19-470	y’æt-	j’ æ t	0.0	False	0.258928571429
39-19-51-1	39	19-510	ʔɨnɨtʔǔyʔĩh	ʔ ɨ n ɨ t ʔ ǔ j ʔ ĩ h	0.0	False	0.413385826772
39-19-52-1	39	19-520	keytə́wǝpʔĩh	k e j t ə́ w ǝ p ʔ ĩ h	0.0	False	0.445652173913
39-19-54-1	39	19-540	ʔɨn máhayʔĩh	ʔ ɨ n # m á h a j ʔ ĩ h	0.0	False	0.205128205128
39-19-55-1	39	19-550	w’ěheyʔĩh	w’ ě h e j ʔ ĩ h	0.0	False	0.222
39-19-58-1	39	19-580	bɨʔhitam-	b ɨ ʔ + h i t a m	0.0	False	0.218579234973
39-19-58-2	39	19-580	bɨʔnæ-	b ɨ ʔ n æ	0.0	False	0.218579234973
39-19-59-1	39	19-590	d’oʔyahãʔ-	d’ o ʔ j a h ã ʔ	0.0	False	0.237871107893
39-19-61-1	39	19-610	niteg	n i t e g	0.0	False	0.466292134831
39-19-62-1	39	19-620	ʔũhtǝw-	ʔ ũ h t ǝ w	0.0	False	0.184322033898
39-19-65-1	39	19-650	hitaʔ-	h i t a ʔ	0.0	False	0.0754716981132
39-19-65-2	39	19-650	yæ̃wæ̃c-	j æ̃ w æ̃ c	0.0	False	0.0754716981132
39-20-11-1	39	20-110	ʔũhmæh-	ʔ ũ h m æ h	0.0	False	0.132352941176
39-20-13-1	39	20-130	ʔũhmæh	ʔ ũ h m æ h	0.0	False	0.341205211726
39-20-17-1	39	20-170	cudáda	c u d á d a	1.0	False	0.577181208054
39-20-21-1	39	20-210	d’apb’ǔyteg	d’ a p b’ ǔ j t e g	0.0	False	0.33950617284
39-20-22-1	39	20-220	tǎw	t ǎ w	0.0	False	0.369020501139
39-20-24-1	39	20-240	g’ígb’ah	g’ í g b’ a h	0.0	False	0.157534246575
39-20-25-1	39	20-250	mǔh	m ǔ h	0.0	False	0.191358024691
39-20-26-1	39	20-260	cɔ̌hteg	c ɔ̌ h t e g	0.0	False	0.253048780488
39-20-28-1	39	20-280	teghɔ̃´teg	t e g + h ɔ̃´ t e g	0.0	False	0.590909090909
39-20-35-1	39	20-350	hicád	h i c á d	0.0	False	0.483333333333
39-20-41-1	39	20-410	gaña-	g a ñ a	1.0	False	0.326923076923
39-20-43-1	39	20-430	ʔũhmæh	ʔ ũ h m æ h	0.0	False	0.326388888889
39-20-44-1	39	20-440	ʔũhmæh-	ʔ ũ h m æ h	0.0	False	0.191011235955
39-20-48-1	39	20-480	hæ̃ˇh	h æ̃ ˇh	0.0	False	0.271306818182
39-20-51-1	39	20-510	hɔ̃p kə́kǝpʔĩh	h ɔ̃ p # k ə́ k ǝ p ʔ ĩ h	0.0	False	0.178571428571
39-20-52-1	39	20-520	hɔ̃pkə́k	h ɔ̃ p k ə́ k	0.0	False	0.184931506849
39-20-53-1	39	20-530	hɔ̃pkǝk tɨ́t	h ɔ̃ p k ǝ k # t ɨ́ t	0.0	False	0.252155172414
39-20-54-1	39	20-540	hɔ̃p cæ̌g	h ɔ̃ p # c æ̌ g	0.0	False	0.263157894737
39-20-55-1	39	20-550	wɨ̌ç	w ɨ̌ ç	0.0	False	0.229166666667
39-20-61-1	39	20-610	hũ´ mæh-	h ũ´ # m æ h	0.0	False	0.0952088452088
39-20-61-2	39	20-610	nɔway-	n ɔ w a j	0.0	False	0.0952088452088
39-20-62-1	39	20-620	teghɔ̃-	t e g + h ɔ̃	0.0	False	0.0927750410509
39-20-62-2	39	20-620	g’ig-	g’ i g	0.0	False	0.0927750410509
39-20-63-1	39	20-630	duʔ-	d u ʔ	1.0	False	0.158407798538
39-20-64-1	39	20-640	mɔh ká	m ɔ h # k á	0.0	False	0.235494880546
39-20-65-1	39	20-650	d’oʔ-	d’ o ʔ	0.0	False	0.0574712643678
39-21-18-1	39	21-180	yǔy	j ǔ j	1.0	False	0.544871794872
39-21-39-1	39	21-390	pǝrécu mɔy	p ǝ r é c u # m ɔ j	1.0	False	0.510204081633
39-21-42-1	39	21-420	mæh-	m æ h	0.0	False	0.140425531915
39-21-43-1	39	21-430	bɨʔyǝd-	b ɨ ʔ j ǝ d	0.0	False	0.369565217391
39-21-44-1	39	21-440	d’oʔ-	d’ o ʔ	0.0	False	0.328767123288
39-21-46-1	39	21-460	tujd’ak-	t u ɟ d’ a k	0.0	False	0.128424657534
39-21-51-1	39	21-510	j’ek-	ɟ’ e k	0.0	False	0.130637636081
39-21-52-1	39	21-520	j’ekpóg	ɟ’ e k p ó g	0.0	False	0.173267326733
39-22-12-1	39	22-120	g’æ̌gtæ̃h	g’ æ̌ g t æ̃ h	0.0	False	0.365853658537
39-22-13-1	39	22-130	yumb’ǒy mɔy	j u m b’ ǒ j # m ɔ j	0.0	False	0.616438356164
39-22-16-1	39	22-160	yumb’oy-	j u m b’ o j	1.0	False	0.252808988764
39-22-18-1	39	22-180	p’ǎy	p’ ǎ j	1.0	False	0.621495327103
39-22-19-1	39	22-190	yumb’oywóbop	j u m b’ o j w ó b o p	0.0	False	0.286480686695
39-22-22-1	39	22-220	ʔɨd-	ʔ ɨ d	0.0	False	0.584615384615
39-22-23-1	39	22-230	biʔid-	b i ʔ i d	0.0	False	0.289473684211
39-22-24-1	39	22-240	doh-	d o h	0.75	False	0.168604651163
39-22-31-1	39	22-310	póh	p ó h	0.0	False	0.383096003675
39-22-32-1	39	22-320	teghɔ̃´	t e g + h ɔ̃´	0.0	False	0.492829204694
39-22-35-1	39	22-350	baʔtɨ̌b’	b a ʔ t ɨ̌ b’	0.0	False	0.443661971831
39-22-43-1	39	22-430	cə́w	c ə́ w	0.0	False	0.230243161094
39-22-45-1	39	22-450	baʔtɨ̌b’	b a ʔ t ɨ̌ b’	0.0	False	0.302013422819
39-22-47-1	39	22-470	nin’-	n i n’	0.0	False	0.350746268657
39-23-1-1	39	23-100	hupnúh	h u p n ú h	0.0	False	
39-23-1-2	39	23-100	pɨnɨŋwɨ̌ʔ	p ɨ n ɨ ŋ + w ɨ̌ ʔ	0.0	False	
39-23-1-3	39	23-100	hupʔɨd cáʔ	h u p ʔ ɨ d # c á ʔ	0.0	False	
39-23-11-1	39	23-110	tedevicãw	t e d e v i c ã w	1.0	False	
39-23-12-1	39	23-120	ʔɨd d’ǝhd’ǝhhámteg	ʔ ɨ d # d’ ǝ h d’ ǝ h + h á m t e g	0.0	False	
39-23-135-1	39	23-135	pǝpə́dteg	p ǝ p ə́ d t e g	0.0	False	
39-23-14-1	39	23-140	pǝpə́dteg	p ǝ p ə́ d t e g	0.0	False	
39-23-15-1	39	23-150	pǝpə́dteg	p ǝ p ə́ d t e g	0.0	False	
39-23-16-1	39	23-160	wayd’óʔteg	w a j d’ ó ʔ t e g	0.0	False	
39-23-17-1	39	23-170	pæ̃y	p æ̃ j	0.0	False	
39-23-175-1	39	23-175	pídiya wɨg	p í d i j a # w ɨ g	1.0	False	
39-23-175-2	39	23-175	pæ̃´y caʔ	p æ̃´ j # c a ʔ	0.0	False	
39-23-2-1	39	23-200	yɔ̃ˇh mɔy	j ɔ̃ˇ h # m ɔ j	0.0	False	
39-23-21-1	39	23-210	yɔ̃ˇhʔãy	j ɔ̃ˇ h ʔ ã j	0.0	False	
39-23-22-1	39	23-220	yɔ̃ˇhwɨg	j ɔ̃ˇ h + w ɨ g	0.0	False	
39-23-23-1	39	23-230	cĩy’-	c ĩ j’	0.0	False	
39-23-51-1	39	23-510	bacíya	b a c í j a	1.0	False	
39-23-52-1	39	23-520	y’æ̌ʔteg	j’ æ̌ ʔ t e g	0.0	False	
39-23-32-1	39	23-320	hɔwædnuhdó	h ɔ w æ d n u h d ó	1.0	False	
39-23-33-1	39	23-330	podíciya	p o d í c i j a	1.0	False	
39-23-42-1	39	23-420	cug’æ̌t	c u g’ æ̌ t	0.0	False	
39-23-54-1	39	23-540	tód’	t ó d’	0.0	False	
39-23-56-1	39	23-560	tód’	t ó d’	0.0	False	
39-23-565-1	39	23-565	næ̌ŋ	n æ̌ ŋ	0.0	False	
39-23-24-1	39	23-240	kǝwǝgtúʔ	k ǝ w ǝ g t ú ʔ	0.0	False	
39-23-59-1	39	23-590	hũˇt	h ũ t	0.0	False	
39-23-61-1	39	23-610	karendário	k a r e n d á r i o	1.0	False	
39-23-63-1	39	23-630	yám	j á m	0.0	False	
39-23-64-1	39	23-640	yám	j á m	0.0	False	
39-23-39-1	39	23-390	númeru	n ú m e r u	1.0	False	
39-23-195-1	39	23-195	náŋ	n á ŋ	0.0	False	
39-23-185-1	39	23-185	motúdutat	m o t ú d u t a t	1.0	False	
39-23-395-1	39	23-395	tíw pǒg	t í w # p ǒ g	0.0	False	
39-19-565-1	39	19-565	ʔeyd’ǝh-	ʔ e j d’ ǝ h	0.0	False	
39-24-01-1	39	24-010	ni-	n i	0.75	False	
39-24-02-1	39	24-020	hidoho-	h i d o h o	1.0	False	
39-24-03-1	39	24-030	pãˇ	p ãˇ	0.0	False	0.219424460432
39-24-13-1	39	24-130	ʔayǔpyɨʔ	ʔ a j ǔ p j ɨ ʔ	0.0	False	0.114942528736
39-24-06-1	39	24-060	-nɨh	n ɨ h	0.0	False	0.0354838709677
39-24-07-1	39	24-070	núp	n ú p	0.0	False	
39-24-08-1	39	24-080	n’íp	n’ í p	0.0	False	
39-24-08-2	39	24-080	yúp	j ú p	0.0	False	
39-24-09-1	39	24-090	nút	n ú t	0.0	False	
39-24-1-1	39	24-100	n’ít	n’ í t	0.0	False	
39-24-11-1	39	24-110	j’ã´p	ɟ’ ã´ p	0.0	False	
39-4-493-1	39	4-493	b’ɔ̌y mɔy	b’ ɔ̌ j # m ɔ j	0.0	False	
39-23-91-1	39	23-910	kapé	k a p é	1.0	False	
39-24-12-1	39	24-120	yúp hũyʔah	j ú p # h ũ j ʔ a h	0.0	False	
39-3-869-1	39	3-869	wɔ̌m	w ɔ̌ m	0.0	False	
39-3-8112-1	39	3-811	næ̌m	n æ̌ m	0.0	True	0.0493421052632
39-4-494-1	39	4-494	b’ɔ̌y	b’ ɔ̌ j	0.0	False	
39-3-99-1	39	3-990	tǎh	t ǎ h	0.0	False	
39-9-93-1	39	9-930	pǎç	p ǎ ç	0.0	False	
39-9-92-1	39	9-920	cǽ	c ǽ	0.0	False	
39-8-28-1	39	8-280	těg	t ě g	0.0	False	
39-3-833-1	39	3-833	cə́ʔ	c ə́ ʔ	0.0	False	
39-3-834-1	39	3-834	b’úʔ	b’ ú ʔ	0.0	False	
39-3-835-1	39	3-835	tahcěb	t a h c ě b	0.0	False	
39-3-89-1	39	3-890	bɨ́g	b ɨ́ g	0.0	False	
39-3-598-1	39	3-598	cɔkw’ə́t	c ɔ k w’ ə́ t	0.0	False	
39-3-9-1	39	3-900	yaʔám	j a ʔ á m	0.0	False	
39-5-983-1	39	5-983	b’ǎʔ	b’ ǎ ʔ	0.5	False	
39-7-66-1	39	7-660	yág	j á g	0.0	False	
39-9-9-1	39	9-900	g’ɔp-	g’ ɔ p	0.0	False	
39-10-58-1	39	10-580	b’ay-	b’ a j	0.0	False	
39-3-917-1	39	3-917	tǎh	t ǎ h	0.0	False	
39-1-831-1	39	1-831	j’ɨ̌k	ɟ’ ɨ̌ k	0.0	False	0.225158562368
39-2-5-1	39	2-500	dú	d ú	0.0	False	0.128378378378
39-2-931-1	39	2-931	tɨ́h	t ɨ́ h	0.0	False	0.0580945003873
39-2-932-1	39	2-932	tɨ́h	t ɨ́ h	0.0	False	0.0531537916371
39-2-933-1	39	2-933	tɨ́h	t ɨ́ h	0.0	False	0.03367003367
39-4-741-1	39	4-741	ʔɨ̌b’	ʔ ɨ̌ b’	0.0	False	0.283018867925
39-4-844-1	39	4-844	pěʔ	p ě ʔ	0.0	False	0.338235294118
39-7-232-1	39	7-232	bíb’teg	b í b’ t e g	0.0	False	0.456928838951
39-11-29-1	39	11-290	páy bɨʔ-	p á j # b ɨ ʔ	0.0	False	0.253125
39-12-081-1	39	12-081	buycóʔ	b u j c ó ʔ	0.75	False	0.0313088512241
39-13-231-1	39	13-231	cə́g	c ə́ g	0.0	False	0.162857142857
39-13-331-1	39	13-331	ʔayǔpyɨʔ	ʔ a j ǔ p j ɨ ʔ	0.0	False	0.102409638554
39-14-251-1	39	14-251	tɨhcúm	t ɨ h c ú m	0.0	False	0.220588235294
39-14-411-1	39	14-411	wág	w á g	0.0	False	0.190265486726
39-22-131-1	39	22-131	yumb’ǒy mɔy	j u m b’ ǒ j # m ɔ j	0.0	False	0.658482142857
39-4-7501-1	39	4-750	naʔyɨʔɨy	n a ʔ j ɨ ʔ ɨ j	0.0	False	0.204545454545
39-4-8541-1	39	4-854	kokoj-	k o k o ɟ	0.0	False	0.0925196850394
39-9-111-1	39	9-111	bɨʔ-	b ɨ ʔ	0.0	False	0.0799637899819
39-4-431-1	39	4-431	tǒk	t ǒ k	0.0	False	0.156612529002
39-12-012-1	39	12-012	g’ǒdan	g’ ǒ d a n	0.0	False	0.0520504731861
39-5-99904-1	39	5-999	kápiʔ	k á p i ʔ	1.0	False	
